book_id,goodreads_book_id,title,authors,year,genre,tag_id,image_url,small_image_url,isbn,isbn13
127,2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000.0,psychology,24526,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg,316346624,9780316346630.0
128,11084145,Steve Jobs,Walter Isaacson,2011.0,biography,4605,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg,1451648537,9781451648540.0
129,332613,One Flew Over the Cuckoo's Nest,Ken Kesey,1962.0,psychology,24526,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg,451163966,9780451163970.0
130,2165,The Old Man and the Sea,Ernest Hemingway,1952.0,classics,7457,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg,684830493,9780684830490.0
131,4395,The Grapes of Wrath,John Steinbeck,1939.0,history,14552,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg,142000663,9780142000660.0
132,3431,The Five People You Meet in Heaven,Mitch Albom,2003.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1401308589,9781401308580.0
133,8127,Anne of Green Gables,L.M. Montgomery,1908.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,451528824,9780451528830.0
134,3777732,City of Glass,Cassandra Clare,2009.0,paranormal,22973,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg,1416914307,9781416914300.0
135,62291,A Storm of Swords,George R.R. Martin,2000.0,contemporary,8055,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg,055357342X,9780553573430.0
136,137791,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,1996.0,romance,26138,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg,006075995X,9780060759960.0
137,10964,Outlander,Diana Gabaldon,1991.0,ebooks,10210,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg,440242940,9780440242950.0
138,12296,The Scarlet Letter,"Nathaniel Hawthorne, Thomas E. Connolly, Nina Baym",1850.0,romance,26138,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg,142437263,9780142437260.0
139,9460487,Miss Peregrine’s Home for Peculiar Children,Ransom Riggs,2011.0,mystery,20939,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg,1594744769,9781594744760.0
140,6892870,Luftslottet som sprängdes,"Stieg Larsson, Reg Keeland",2007.0,crime,8517,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg,030726999X,9780307270000.0
141,18007564,The Martian,Andy Weir,2012.0,contemporary,8055,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg,804139024,9780804139020.0
142,5043,The Pillars of the Earth,Ken Follett,1989.0,religion,25647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,451207149,9780451207140.0
143,18143977,,Anthony Doerr,2014.0,ebooks,10210,https://images.gr-assets.com/books/1451445646m/18143977.jpg,https://images.gr-assets.com/books/1451445646s/18143977.jpg,1476746583,9781476746590.0
144,8664353,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",Laura Hillenbrand,2010.0,nonfiction,21773,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg,1400064163,9781400064170.0
145,976,Deception Point,Dan Brown,2001.0,romance,26138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,671027387,9780671027380.0
146,17333223,The Goldfinch,Donna Tartt,2013.0,ebooks,10210,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg,316055433,9780316055440.0
147,1217100,Thirteen Reasons Why,Jay Asher,2007.0,thriller,30358,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg,1595141715,9781595141710.0
148,2865,Girl with a Pearl Earring,Tracy Chevalier,1999.0,fiction,11743,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg,452287022,9780452287020.0
149,4374400,If I Stay,Gayle Forman,2009.0,ebooks,10210,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg,525421033,9780525421030.0
150,4989,The Red Tent,Anita Diamant,1997.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,312353766,9780312353770.0
151,28186,The Sea of Monsters,Rick Riordan,2006.0,fantasy,11305,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg,786856866,9780786856860.0
152,5526,Dear John,Nicholas Sparks,2006.0,fiction,11743,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg,446528056,9780446528050.0
153,1582996,City of Ashes,Cassandra Clare,2008.0,romance,26138,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg,1416914293,9781416914300.0
154,8852,The Tragedy of Macbeth,William Shakespeare,1606.0,history,14552,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg,743477103,9780743477110.0
155,15241,The Two Towers,J.R.R. Tolkien,1954.0,fiction,11743,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg,618346260,9780618346260.0
156,42156,Something Borrowed,Emily Giffin,2004.0,contemporary,8055,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg,031232118X,9780312321180.0
157,23772,Green Eggs and Ham,"Dr. Seuss, לאה נאור",1960.0,fantasy,11305,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg,394800168,9780394800160.0
158,6310,Charlie and the Chocolate Factory,"Roald Dahl, Quentin Blake",1964.0,classics,7457,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg,142403881,9780142403880.0
159,2120932,The Battle of the Labyrinth,Rick Riordan,2008.0,fiction,11743,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg,1423101464,9781423101470.0
160,2623,Great Expectations,Charles Dickens,1860.0,classics,7457,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg,192833596,9780192833590.0
161,18512,The Return of the King,J.R.R. Tolkien,1955.0,classics,7457,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg,345339738,9780345339740.0
162,49552,L’Étranger,"Albert Camus, Matthew    Ward",1942.0,classics,7457,https://images.gr-assets.com/books/1349927872m/49552.jpg,https://images.gr-assets.com/books/1349927872s/49552.jpg,,
163,7736182,The Lost Hero,Rick Riordan,2010.0,fiction,11743,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg,142311339X,9781423113390.0
164,15745753,Eleanor & Park,Rainbow Rowell,2013.0,music,20673,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg,1250012570,9781250012580.0
165,13497,A Feast for Crows,George R.R. Martin,2005.0,fantasy,11305,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg,055358202X,9780553582020.0
166,7735333,Matched,Ally Condie,2010.0,ebooks,10210,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg,525423648,9780525423640.0
167,4407,American Gods,Neil Gaiman,2001.0,classics,7457,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg,747263744,9780747263750.0
168,149267,The Stand,"Stephen King, Bernie Wrightson",1978.0,paranormal,22973,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg,385199570,9780385199580.0
169,6400090,The Last Song,Nicholas Sparks,2008.0,romance,26138,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg,446547565,9780446547570.0
170,11125,Digital Fortress,Dan Brown,1998.0,ebooks,10210,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg,552151696,9780552151700.0
171,6969,Emma,"Jane Austen, Fiona Stafford",1815.0,fiction,11743,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg,141439580,9780141439590.0
172,15823480,Анна Каренина,"Leo Tolstoy, Louise Maude, Leo Tolstoj, Aylmer Maude",1877.0,ebooks,10210,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg,345803922,9780345803920.0
173,227463,A Clockwork Orange,Anthony Burgess,1962.0,fiction,11743,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg,393312836,9780393312840.0
174,1812457,The Shack: Where Tragedy Confronts Eternity,William Paul Young,2007.0,religion,25647,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg,964729237,9780964729230.0
175,4502507,The Last Olympian,Rick Riordan,2009.0,contemporary,8055,https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597s/4502507.jpg,739380338,9780739380340.0
176,18342,It,Stephen King,1986.0,fantasy,11305,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909s/18342.jpg,451169514,9780451169520.0
177,7144,Преступление и наказание,"Fyodor Dostoyevsky, David McDuff",1866.0,mystery,20939,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg,143058142,9780143058140.0
178,6514,The Bell Jar,Sylvia Plath,1963.0,fiction,11743,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg,61148512,9780061148510.0
179,252577,Angela's Ashes: A Memoir,Frank McCourt,1996.0,history,14552,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,7205236,9780007205230.0
180,52036,Siddhartha,"Hermann Hesse, Hilda Rosner",1922.0,religion,25647,https://images.gr-assets.com/books/1428715580m/52036.jpg,https://images.gr-assets.com/books/1428715580s/52036.jpg,553208845,9780553208850.0
181,168642,In Cold Blood,Truman Capote,1965.0,crime,8517,https://images.gr-assets.com/books/1424931136m/168642.jpg,https://images.gr-assets.com/books/1424931136s/168642.jpg,679745580,9780679745590.0
182,6304335,Beautiful Creatures,"Kami Garcia, Margaret Stohl",2009.0,fantasy,11305,https://images.gr-assets.com/books/1327873282m/6304335.jpg,https://images.gr-assets.com/books/1327873282s/6304335.jpg,316042676,9780316042670.0
183,7171637,Clockwork Angel,Cassandra Clare,2010.0,paranormal,22973,https://images.gr-assets.com/books/1454962884m/7171637.jpg,https://images.gr-assets.com/books/1454962884s/7171637.jpg,1416975861,9781416975860.0
184,39988,Matilda,"Roald Dahl, Quentin Blake",1988.0,fantasy,11305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,141301066,9780141301070.0
185,9361589,The Night Circus,Erin Morgenstern,2011.0,paranormal,22973,https://images.gr-assets.com/books/1387124618m/9361589.jpg,https://images.gr-assets.com/books/1387124618s/9361589.jpg,385534639,9780385534640.0
186,37470,The Other Boleyn Girl,Philippa Gregory,2001.0,history,14552,https://images.gr-assets.com/books/1355932638m/37470.jpg,https://images.gr-assets.com/books/1355932638s/37470.jpg,743227441,9780743227440.0
187,24770,Uglies,Scott Westerfeld,2005.0,fantasy,11305,https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg,689865384,9780689865380.0
188,10664113,A Dance with Dragons,George R.R. Martin,2011.0,fantasy,11305,https://images.gr-assets.com/books/1327885335m/10664113.jpg,https://images.gr-assets.com/books/1327885335s/10664113.jpg,,
189,33,The Lord of the Rings,J.R.R. Tolkien,1955.0,classics,7457,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg,618640150,9780618640160.0
190,12262741,Wild: From Lost to Found on the Pacific Crest Trail ,Cheryl Strayed,2012.0,biography,4605,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg,307592731,9780307592740.0
191,472331,Watchmen,"Alan Moore, Dave Gibbons, John Higgins",1987.0,classics,7457,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg,930289234,9780930289230.0
192,186074,The Name of the Wind,Patrick Rothfuss,2007.0,fiction,11743,https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg,075640407X,9780756404080.0
193,3228917,Outliers: The Story of Success,Malcolm Gladwell,2008.0,science,26816,https://images.gr-assets.com/books/1344266315m/3228917.jpg,https://images.gr-assets.com/books/1344266315s/3228917.jpg,316017922,9780316017920.0
194,153747,"Moby Dick; or, The Whale","Herman Melville, Andrew Delbanco, Tom Quirk",1851.0,philosophy,23471,https://images.gr-assets.com/books/1327940656m/153747.jpg,https://images.gr-assets.com/books/1327940656s/153747.jpg,142437247,9780142437250.0
195,2728527,The Guernsey Literary and Potato Peel Pie Society,"Mary Ann Shaffer, Annie Barrows",2008.0,ebooks,10210,https://images.gr-assets.com/books/1351979318m/2728527.jpg,https://images.gr-assets.com/books/1351979318s/2728527.jpg,385340990,9780385340990.0
196,5759,Fight Club,Chuck Palahniuk,1996.0,psychology,24526,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg,393327345,9780393327340.0
197,301082,Dead Until Dark,Charlaine Harris,2001.0,ebooks,10210,https://images.gr-assets.com/books/1468560853m/301082.jpg,https://images.gr-assets.com/books/1468560853s/301082.jpg,441008534,9780441008540.0
198,11486,The Color Purple,Alice Walker,1982.0,fiction,11743,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,671727796,9780671727800.0
199,12691,Marley & Me: Life and Love with the World's Worst Dog,John Grogan,2005.0,fiction,11743,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg,739461192,9780739461200.0
200,16299,Ten Little Niggers,Agatha Christie,1939.0,thriller,30358,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg,312330871,9780312330870.0
201,6411961,The Lost Symbol,Dan Brown,2009.0,contemporary,8055,https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg,385504225,9780385504220.0
202,6339664,"Hush, Hush",Becca Fitzpatrick,2009.0,fantasy,11305,https://images.gr-assets.com/books/1358261334m/6339664.jpg,https://images.gr-assets.com/books/1358261334s/6339664.jpg,1416989412,9781416989420.0
203,11505797,Beautiful Disaster,Jamie McGuire,2011.0,romance,26138,https://images.gr-assets.com/books/1358259032m/11505797.jpg,https://images.gr-assets.com/books/1358259032s/11505797.jpg,,
204,5326,A Christmas Carol,Charles Dickens,1843.0,fantasy,11305,https://images.gr-assets.com/books/1406512317m/5326.jpg,https://images.gr-assets.com/books/1406512317s/5326.jpg,1561797464,9781561797460.0
205,43763,Interview with the Vampire,Anne Rice,1976.0,contemporary,8055,https://images.gr-assets.com/books/1380631642m/43763.jpg,https://images.gr-assets.com/books/1380631642s/43763.jpg,345476875,9780345476880.0
206,10507293,The Selection,Kiera Cass,2012.0,romance,26138,https://images.gr-assets.com/books/1322103400m/10507293.jpg,https://images.gr-assets.com/books/1322103400s/10507293.jpg,62059939,9780062059930.0
