goodreads_book_id,tag_id,count
6604209,10210,14
6604712,21773,743
6604794,20673,154
6604887,10210,5
6605625,30358,55
6606456,10210,16
6606855,11743,19
6609490,11743,4
6609549,10210,23
6609714,26138,261
6609758,29076,27
6609764,11743,195
6609765,8055,165
6609864,10210,12
6611038,10210,47
6612005,20939,7
6613956,26816,11
6614886,10210,5
6614960,8055,232
6617185,24526,3
6617928,11743,73
6618272,11305,614
6619499,14821,7
6621101,10210,13
6621143,8055,123
6621287,11743,9
6630751,8517,8
6631792,20939,94
6634409,8055,190
6642402,8517,74
6642715,8055,34
6643090,26138,451
6644117,20939,42
6647312,10210,6
6654104,11743,44
6654313,8055,61
6659254,26138,58
6660747,26138,351
6662883,2938,4
6665671,26138,95
6667514,10210,13
6668467,10210,21
6672183,7778,538
6674372,8517,18
6678884,30358,191
6681333,26138,22
6681454,29076,138
6686092,22973,133
6686101,11743,38
6686671,20939,22
6687247,21773,117
6688087,29076,32
6688121,11743,64
6690798,14821,211
6690979,14821,78
6691426,8055,23
6692041,11743,242
6693332,10210,39
6694937,8055,6
6696465,26138,4
6696602,8055,22
6697305,30358,8
6713071,4605,189
6718608,11305,26
6723348,22973,100
6726595,14821,137
6728738,14552,30
6732019,5951,1806
6735082,8055,10
6736971,26138,12
6746018,20939,480
6751356,11743,273
6752378,26138,1825
6758331,11743,58
6758423,19733,14
6763961,22973,382
6765740,26138,144
6777616,20939,555
6780439,14821,11
6781956,8055,243
6791212,25647,7
6792458,14552,483
6801582,11743,104
6801614,11305,26
6801652,19052,1222
6818019,8055,7
6828896,21773,104
6834410,10210,35
6837103,8055,25
6839093,11305,102
6855294,8055,45
6867952,11743,33
6871616,8055,29
6871617,29076,25
6871646,23831,9
6871737,11743,87
6878614,8517,72
6891433,8055,12
6892870,8517,2026
6905012,10210,21
6905534,20939,20
6907672,29076,2
6909544,10210,54
6911529,8517,16
6916963,26138,303
6917952,22973,751
6918909,22973,161
6919272,26138,89
6922622,21773,55
6926176,10210,6
6928893,10210,7
6931246,20939,106
6931356,8055,1514
6933152,29076,13
6933876,20939,378
6934395,11305,242
6936382,8055,3298
6937878,22973,97
6939939,10210,4
6944032,11743,155
6944566,11743,435
6945530,10210,27
6948436,8055,26
6950688,8055,188
6952423,19733,37
6953500,11305,139
6954438,7778,713
6966823,26816,308
6969361,11743,16
6977769,29076,153
6987558,20939,135
6988014,4605,3
7005479,11743,426
7005865,10210,34
7006562,30358,12
7010683,26138,46
7011225,11743,114
7011403,26138,16
7011879,11743,9
7015403,24526,571
7015635,21773,461
7023554,8055,94
7025086,7778,29
7027569,11743,124
7039218,8055,67
7046495,22973,346
7048800,11305,336
7054123,21773,599
7058405,30358,253
7059135,11743,114
7060582,29076,13
7074000,10210,9
7076706,30358,68
7078265,11743,85
7090290,11743,6
7090447,22973,90
7090785,14821,244
7091370,8055,116
7091488,8055,76
7091713,10210,34
7093222,10210,19
7093952,8517,367
7094569,30358,200
7095831,26138,26
7096123,10210,14
7098304,10210,26
7099273,26816,15
7099389,29076,40
7100490,22973,156
7108001,11305,1277
7108725,21773,142
7114761,10210,24
7116709,20939,10
7119070,11743,17
7121598,11305,352
7122034,29076,92
7124095,22973,353
7124101,26138,31
7124475,8055,96
7128341,29076,26
7129588,8055,209
7129598,20939,52
7130616,26138,464
7132363,30358,170
7134201,30358,36
7134202,30358,163
7135858,10210,44
7137327,10210,69
7137775,10210,77
7140220,14821,1
7140754,8055,100
7141642,11743,1287
7144426,29076,25
7145565,10210,10
7146335,20939,17
7147831,4605,109
7148256,11743,451
7148931,26816,12
7150174,20939,30
7150178,11743,45
7155145,10210,9
7156505,29076,86
7157310,11743,191
7159016,10210,12
7159515,11743,466
7164343,11743,191
7165300,11743,284
7165405,10210,14
7170627,14552,709
7171637,22973,2420
7171856,11743,180
7171876,8055,99
7176578,8055,51
7180727,10210,11
7182899,20939,186
7187395,8055,15
7189177,10210,22
7198269,10210,18
7198988,8055,12
7199667,11743,100
7200351,11743,12
7201913,26138,117
7202825,8055,227
7202829,11305,7
7202831,20939,43
7202841,11305,377
7203669,11743,195
7203690,11743,49
7227174,11743,289
7234828,22973,278
7235533,10210,119
7237456,10210,27
7243142,10210,18
7247854,21773,806
7257982,20939,127
7260188,10210,642
7261549,10210,13
7262166,8517,12
7263429,11305,427
7264206,20939,444
7268995,11305,59
7274337,11743,500
7277715,30358,190
7278837,10210,2
7285498,11743,62
7290826,11743,90
7296271,11305,7
7304203,26138,939
7307503,10210,41
7307795,20939,650
7313444,10210,8
7315573,10210,64
7324659,8150,29
7331435,8055,439
7332753,23471,50
7334201,11743,1034
7347109,8055,55
7351574,21773,10
7352053,14552,28
7352220,14821,37
7355137,11305,265
7362158,19733,14
7384801,10210,27
7402393,11305,882
7405450,8517,23
7415016,26138,128
7438179,10210,11
7468160,20939,9
7469133,20939,250
7469664,29076,8
7476122,20939,15
7488244,22973,1547
7491418,26138,713
7494887,10210,15
7497897,7077,127
7501962,28384,33
7505716,10210,4
7507825,4605,26
7507908,10210,40
7514925,11743,165
7519472,26138,452
7519640,4605,13
7519866,20939,5
7521400,19733,153
7528717,8055,2
7531478,10210,9
7540092,11743,345
7544603,26138,560
7557548,11305,430
7558747,20939,102
7562764,8517,13
7569223,20673,8
7576115,26138,20
7592279,11305,847
7600922,11305,207
7600924,8055,763
7614747,11305,291
7617119,30358,327
7619057,29076,20
7619292,22973,171
7619398,7778,643
7631105,11305,1022
7632329,11743,5
7636774,20939,320
7640261,21773,339
7640705,22973,15
7646805,26816,8
7648269,21773,251
7657484,7778,486
7664041,26138,71
7664334,31155,204
7683254,30358,17
7685763,29076,101
7696135,10210,4
7701043,8517,3
7701275,11305,13
7704143,11743,21
7707538,10210,5
7713965,8517,57
7715664,29076,9
7717482,30358,9
7719245,11305,1352
7719355,26138,610
7723542,11305,84
7723797,21773,31
7726143,20939,6
7726892,11743,178
7728889,26138,184
7735333,10210,192
7736086,22973,8
7736182,11743,376
7739934,22973,316
7740152,22973,1139
7741325,26138,533
7743117,14552,34
7743175,10210,34
7743783,26138,673
7745031,8055,14
7746259,14821,67
7747064,11743,197
7747263,10210,27
7747374,22973,444
7766027,11743,168
7775611,11305,68
7775841,21773,97
7776678,29076,48
7778609,11305,394
7778981,8055,27
7779059,11305,1468
7783191,26816,165
7783920,8055,36
7785194,24526,111
7785207,11743,51
7791997,11743,271
7797874,8055,214
7800188,22973,131
7801229,11743,114
7812659,30358,42
7815744,21773,150
7817785,26138,105
7818881,26138,22
7821447,21773,443
7821828,14552,381
7822895,29076,28
7823038,26138,272
7823678,11305,14
7824322,14552,275
7824768,23831,40
7824997,29076,23
7825557,14821,116
7826116,11743,283
7827221,11305,183
7828781,11743,39
7828882,20939,11
7830126,8517,17
7831145,8055,11
7831742,22973,210
7840156,8055,5
7841446,26816,30
7841677,4605,52
7842288,8055,39
7849034,11743,45
7849341,26138,278
7853137,30358,49
7853757,8517,168
7856305,30358,132
7857195,10210,22
7862725,8055,7
7863274,10210,25
7863423,26138,1052
7864437,20939,191
7870457,30358,6
7879278,11305,478
7894870,11305,57
7896345,26138,295
7896527,11305,422
7897478,10210,18
7897620,20939,30
7904429,26138,111
7904453,11305,1849
7905092,10210,43
7905977,11743,24
7906105,29076,66
7907680,20939,217
7907782,11743,10
7907803,10210,14
7908638,8055,15
7912007,30358,214
7913305,30358,8
7914058,10210,8
7926242,11743,181
7926569,8055,5
7930335,10210,66
7932146,29076,6
7933292,25647,20
7933437,29076,108
7933615,11305,441
7933617,11743,121
7936809,30358,177
7937462,11305,1964
7937744,10210,25
7937843,20939,218
7938275,29076,24
7940589,19733,8
7940591,10210,24
7942008,7778,28
7942786,10210,38
7945049,29076,21
7948230,8517,20
7948945,22973,319
7952502,11743,21
7954556,29076,26
7955881,7778,192
7959473,30358,472
7963189,7778,249
7963208,8055,38
7967299,26138,4
7968243,4605,284
7979073,10210,12
7981206,10210,101
7981456,8055,15
7991200,26138,315
7992363,8055,9
7992995,11743,127
7993566,4605,414
7997069,8517,4
8008928,29076,13
8034188,24526,94
8038219,11743,42
8044557,7778,58
8045080,29076,78
8046350,22973,315
8046680,11743,23
8058301,29076,23
8069535,20939,8
8069828,11743,85
8070049,26138,235
8074967,20939,23
8086216,21773,27
8087038,11743,47
8087906,22973,1119
8099187,21773,27
8100267,26816,14
8100288,21773,20
8100979,11743,45
8105569,21773,82
8110748,11743,5
8112318,11743,83
8113344,11743,45
8113940,22973,294
8130839,10210,24
8135807,10210,37
8138071,26138,106
8139321,11743,62
8142508,26138,10
8150317,26138,256
8152697,10210,8
8158992,11743,38
8163161,8055,5
8163722,7778,6
8167094,14552,5
8171378,14552,573
8177526,22973,207
8196732,8517,168
8204005,10210,48
8205669,20939,581
8229399,28422,3
8230409,7778,16
8235178,22973,50
8239301,10210,4
8242117,21773,72
8253920,11305,4341
8255917,21773,17
8257435,31155,16
8269450,11743,9
8274537,7778,5
8281069,10210,9
8286216,11743,163
8288246,10210,26
8293938,20939,143
8296140,10210,4
8306745,20939,8
8315872,11305,29
8318666,11743,63
8320534,11743,21
8341567,28422,537
8343444,8055,2
8346300,11305,26
8349348,10210,33
8354134,11743,114
8356487,20939,217
8357992,29076,33
8366402,20939,30
8369681,10210,11
8379374,20673,201
8389671,8055,18
8407173,8517,30
8411749,11305,875
8419428,11743,63
8428064,20939,66
8428069,26138,101
8428195,11743,189
8428984,30358,3
8429687,10210,39
8435445,8055,9
8437379,8055,240
8437667,28422,10
8437913,20939,180
8442457,8055,1646
8447255,11743,87
8449698,26138,1138
8456124,11743,4
8458018,22973,40
8459594,11743,11
8462184,11743,4
8471815,11743,47
8475505,26138,502
8476248,11743,129
8477057,2938,8
8483233,4605,102
8487363,20939,13
8490112,11305,9152
8492319,10210,74
8492768,10210,21
8492825,20673,378
8492856,10210,58
8492907,14552,20
8517008,26816,13
8519822,11305,997
8520362,14552,27
8520610,26816,85
8525590,22973,113
8526694,11743,518
8533018,11743,243
8534799,10210,28
8534899,22973,143
8535273,11305,181
8537327,19733,33
8539798,7778,17
8542839,11305,185
8546358,20939,38
8554005,20673,38
8559047,20939,93
8563789,11743,222
8564644,10210,11
8564935,10210,95
8565083,21773,449
8570787,21773,237
8573020,11743,194
8573642,11743,94
8574333,10210,11
8575295,11305,91
8579016,24526,34
8581936,26138,254
8584686,10210,17
8584913,4605,8
8592946,19733,48
8593026,10210,17
8598554,10210,12
8619814,11305,24
8621462,20939,82
8635145,8055,14
8643220,11305,86
8643407,10210,13
8649656,8055,11
8652190,11743,162
8659601,30358,30
8662836,26138,883
8664353,21773,2322
8664368,11743,400
8667848,26138,1728
8677937,20939,15
8680278,26138,718
8680417,8517,113
8680418,8517,373
8682579,30358,37
8683812,14552,120
8685612,22973,527
8686068,8517,215
8689913,10210,21
8694522,11305,571
8701129,30358,162
8701960,26816,626
8702806,8517,29
8705784,20939,58
8706185,11305,2025
8709523,20939,44
8709524,11305,750
8709526,26138,729
8709527,11743,250
8709528,20939,24
8710484,8055,36
8712343,10210,26
8718952,11743,5
8720415,25647,3
8720917,8517,17
8724779,22973,12
8726744,30358,2
8727466,24526,7
8752885,11305,1765
8755555,29076,9
8755776,26138,1621
8755785,11305,4156
8765012,11743,67
8765461,10210,3
8785374,11305,2750
8788554,26138,499
8793878,26138,79
8803932,20939,13
8805443,8055,5
8811134,22973,96
8811139,11305,165
8835379,11305,2441
8835897,11305,150
8843801,11305,223
8855321,11743,882
8857310,19733,9
8874743,11743,410
8879121,7778,150
8909152,10210,186
8935153,29076,14
8935689,7457,13
8949352,26138,146
8951449,11305,128
9018370,10210,7
9064899,26138,177
9065265,11305,192
9067850,26138,90
9086994,11305,16
9118135,26816,75
9151181,21773,64
9160695,10210,21
9165406,2938,50
9166559,11743,24
9166877,26138,291
9182478,26138,324
9219901,4605,287
9260507,2938,3
9265453,10210,28
9265891,20939,8
9266769,8055,49
9266776,10210,55
9266793,20939,270
9266810,8055,213
9268487,11743,120
9275658,26138,1480
9279177,26138,731
9279734,10210,51
9284655,20939,27
9293020,8055,50
9296438,8517,5
9297774,11743,116
9300768,10210,29
9305362,26138,671
9307674,11305,439
9329354,11305,132
9349915,11743,79
9361589,22973,539
9366879,11743,22
9369720,26138,779
9376345,26138,121
9378297,30358,94
9394010,11305,169
9395215,11305,365
9397967,22973,492
9399336,10210,19
9403947,8055,313
9409458,10210,72
9409469,11743,107
9410421,8055,124
9413044,11305,1003
9415951,11305,153
9418327,4605,2347
9424367,20939,14
9429531,11743,189
9436632,8055,10
9436746,26138,18
9439303,14552,41
9439989,26138,190
9440324,11305,196
9440448,10210,8
9442157,26138,627
9443405,23471,8
9460487,20939,1752
9461872,26138,126
9462775,11743,144
9462795,20939,21
9462812,14821,43
9464733,11305,38
9465845,30358,7
9476510,4605,9
9484114,5951,175
9489502,14821,19
9496240,10210,16
9500416,11743,456
9503336,10210,13
9509287,20939,245
9509289,10210,8
9512985,21773,37
9520360,10210,117
9526658,14821,15
9528186,11743,7
9529502,11743,20
9532302,30358,40
9533378,8055,61
9542259,10210,10
9542439,10210,27
9545064,10210,8
9553503,8055,10
9565045,8055,51
9565548,26138,1173
9565574,8517,11
9572203,20939,888
9578590,22973,215
9578677,11743,75
9579634,10210,53
9581001,10210,30
9581507,11305,221
9583508,29076,42
9591398,11743,602
9592213,10210,9
9593911,26138,59
9593913,10210,114
9595620,10210,46
9595650,8055,39
9606002,29076,33
9615347,19052,21
9627755,8055,1803
9628743,14552,5
9634967,14821,44
9635495,8055,9
9635657,11743,14
9637479,10210,39
9639197,29076,22
9644151,14821,33
9647532,11305,69
9659607,11743,142
9662386,22973,160
9666241,2938,2
9666812,22973,231
9670094,28422,115
9673436,20939,439
9674335,20939,32
9677870,11743,31
9680114,11305,21
9680718,10210,94
9681098,10210,19
9681214,22973,397
9682816,30358,104
9684523,14552,70
9712341,10210,17
9712492,10210,47
9722217,26138,9
9724798,20939,87
9729504,31155,31
9736930,11743,1849
9739365,4605,85
9748274,7457,268
9751378,29076,6
9757266,26138,109
9758764,8055,64
9761771,10210,69
9761778,26138,413
9792287,8055,62
9798177,2938,5
9799572,8517,25
9802372,10210,52
9814682,10210,25
9815702,29076,14
9827912,23471,38
9832370,11305,150
9833184,10210,81
9835731,8517,320
9838800,8517,65
9850443,8517,112
9858488,14552,24
9858714,20939,35
9862761,21773,244
9864913,10210,2
9876989,7778,54
9888775,10210,68
9893331,20939,79
9893355,20939,191
9897164,11743,45
9902804,11743,6
9912994,25647,17
9915707,22973,151
9917879,2938,10
9917938,11305,538
9917945,10210,12
9917998,26138,21
9918083,11743,203
9923372,25647,8
9925913,29076,23
9938498,10210,47
9943270,22973,126
9961796,8055,2180
9962040,26138,841
9969571,30358,185
9970042,20939,404
9972053,19733,284
9975679,11743,105
9975779,20939,90
9995135,22973,500
9998705,10210,22
9999107,26138,95
10008056,11743,32
10025305,26138,1725
10032672,11743,176
10047589,10210,18
10049436,8055,54
10054335,11743,1328
10059498,8055,67
10079321,11743,881
10088913,25647,1
10098912,14552,27
10108463,25647,6
10111087,10210,8
10112885,8517,147
10115852,7077,191
10127019,5951,1993
10128428,8055,26
10131648,10210,11
10138607,2938,27
10140661,11743,127
10149142,2938,55
10161216,30358,19
10163292,8055,124
10165727,11305,1470
10169662,30358,206
10193062,10210,19
10194157,26138,521
10194514,8055,1320
10196362,29076,67
10209997,22973,79
10211494,21773,227
10215349,22973,1106
10252302,19733,487
10256723,26816,47
10295484,8055,137
10305231,22973,43
10305247,29076,22
10306358,19733,18
10314376,14552,24
10324808,22973,142
10327303,26138,235
10335308,19733,2419
10335318,4605,555
10343389,30358,42
10345927,11305,263
10345937,11743,128
10357575,8055,334
10357792,20939,22
10364994,11743,344
10365343,11305,49
10374638,8055,2
10378106,11743,45
10399742,11743,34
10400407,26138,14
10401084,8055,42
10402992,11743,71
10407279,14821,93
10414941,7457,9
10421530,8055,15
10428708,29076,109
10428803,10210,37
10429025,11305,218
10429037,30358,31
10429045,22973,901
10429092,20939,34
10431447,11305,999
10433900,30358,70
10439703,25647,5
10445208,22973,167
10450750,11743,35
10464963,8055,21
10468258,29076,13
10473214,8055,11
10503124,29076,45
10507293,26138,4161
10508526,29076,3
10517947,10210,8
10518110,10210,18
10518423,26138,69
10532477,8055,25
10537195,7778,159
10549501,8055,16
10551947,11305,542
10552338,11743,962
10560331,29076,27
10576365,20939,58
10586539,20939,21
10587120,14552,1096
10594929,11743,322
10596724,30358,17
10599302,26138,663
10599805,11305,184
10600242,4605,419
10604115,10210,4
10626594,8055,40
10637748,10210,39
10637766,8055,40
10644930,8517,83
10659536,23831,17
10661081,22973,44
10664113,11305,18409
10677213,4605,208
10677277,26138,256
10680329,8055,18
10706120,29076,4
10706934,21773,4
10710392,26138,203
10720733,8055,6
10746542,11743,2568
10756240,10210,13
10757771,28422,116
10757806,11743,142
10757833,10210,81
10762469,8055,90
10762697,11743,28
10766509,10210,55
10767466,21773,41
10776592,10210,33
10776793,20939,10
10778410,11743,45
10785687,2938,22
10790276,11743,63
10790277,26138,6
10790290,11305,3006
10790376,22973,161
10790516,11743,70
10798416,10210,138
10798418,11743,377
10799881,8055,18
10800916,22973,531
10801027,11743,21
10803121,8517,34
10803806,8055,6
10805160,29076,95
10808006,10210,17
10813469,29076,74
10813480,11743,35
10816297,30358,148
10816908,11305,1925
10818853,26138,1093
10822174,30358,14
10822858,29076,80
10830444,8517,41
10836728,11743,531
10836810,11743,90
10836813,8055,9
10843036,11305,20
10844125,26138,151
10846336,11743,738
10852027,10210,21
10859509,26138,264
10865206,23471,14
10866233,26138,45
10866624,29076,19
10868182,8055,8
10869746,11743,191
10870589,4605,26
10872085,11743,357
10874177,11305,621
10875239,10210,18
10889279,8517,16
10893138,11305,13
10897866,26138,32
10909804,2938,168
10929432,14821,92
10931321,8517,3
10940958,30358,154
10947600,20673,119
10950924,11743,743
10954979,11743,13
10959277,8055,281
10960383,26138,10
10964693,11743,2082
10970532,8055,188
10993282,11305,481
10996342,11743,1821
11007587,20939,294
11010251,10210,9
11045709,30358,26
11051889,22973,358
11057626,10210,17
11071466,10210,64
11076123,8055,25
11076177,19733,17
11082037,20939,175
11084145,4605,4555
11093329,8055,10
11096647,11743,188
11099729,11743,34
11100431,20939,5
11101772,14552,7
11104030,10210,11
11104933,21773,160
11106458,20939,4
11107244,8517,29
11112619,11743,136
11133791,8055,107
11166889,11743,134
11166890,14821,425
11178225,11743,301
11192642,11743,315
11198312,8055,4
11198480,7077,352
11201007,11743,44
11227040,8055,369
11227041,20939,115
11227043,10210,33
11230081,21773,388
11233988,11305,24
11235712,22973,361
11235783,11743,44
11237412,29076,5
11239856,11743,31
11250053,14552,25
11250317,11305,1010
11254250,7778,47
11254850,11305,546
11256293,30358,2
11256979,26816,974
11260526,8055,3
11262424,8055,239
11266880,19733,46
11275323,11305,1821
11277218,29076,17
11281852,4605,48
11300302,14821,315
11306337,21773,28
11309018,11305,152
11324166,22973,541
11324722,24526,399
11330361,24526,29
11331421,11743,568
11337189,21773,156
11337912,11305,238
11343348,11743,99
11350430,20939,5
11366397,11743,151
11367726,11743,1315
11381643,10210,74
11381910,8055,51
11382346,26138,460
11387392,22973,161
11387515,8055,1178
11389341,21773,66
11389875,14552,88
11391817,19733,77
11395597,19733,678
11401915,11305,73
11408650,30358,190
11410104,11743,10
11410430,26138,347
11431896,11305,402
11445880,8055,103
11447921,8055,159
11450360,7778,52
11450591,8055,11
11454587,11305,1000
11468377,24526,2983
11469379,11743,232
11479285,20673,101
11488123,8055,6
11500217,14821,152
11505008,26816,54
11505797,26138,3618
11512688,11743,46
11529868,14552,32
11532160,26138,166
11544421,26138,423
11544466,10210,36
11551045,10210,20
11556960,11305,493
11559200,14552,68
11561469,10210,77
11563110,26138,594
11566956,7778,530
11568316,26138,77
11594257,22973,262
11594337,11743,539
11595276,10210,49
11600163,20939,182
11607446,11743,204
11614718,26138,2767
11660590,8517,8
11665750,10210,31
11699349,11743,61
11709037,21773,260
11710373,11305,528
11714997,22973,137
11720382,11743,104
11721314,26138,418
11734251,11305,33
11735983,10210,479
11737271,20939,323
11737313,8517,12
11737387,8055,12
11738128,26138,959
11742691,21773,32
11746513,20939,1212
11757975,8055,13
11765920,22973,503
11777020,10210,22
11784281,26138,379
11797365,21773,478
11801463,26138,9
11806716,11305,70
11808919,11743,37
11808950,8055,34
11821514,11305,6
11827808,30358,12
11830394,11305,39
11851522,7457,113
11857408,11743,92
11861062,26138,152
11861815,11743,163
11864728,10210,23
11866694,8055,50
11869272,19733,63
11870085,8055,5214
11872242,10210,18
11873368,11305,20
11887020,10210,30
11889938,29076,36
11913681,11743,12
11925514,29076,81
11940384,10210,6
11942408,23471,4
11942639,7077,95
11946245,22973,74
11947156,11305,288
11947829,22973,392
11966216,11743,116
11970096,22973,56
11970747,10210,21
11981168,8055,11
11983940,11305,592
11985631,10210,12
11988046,26138,403
11995136,11743,6
11996019,26138,2
12000020,10210,98
12002819,20939,6
12019355,14821,13
12021559,10210,19
12022079,26138,98
12022496,30358,36
12027429,22973,54
12029468,26138,37
12031532,10210,16
12033455,11743,46
12037026,30358,24
12039943,5951,6
12040447,10210,12
12042279,29076,11
12043770,11305,389
12063467,11305,140
12065943,11305,48
12067972,26138,311
12070846,14821,34
12072362,10210,3
12075886,10210,7
12081467,20939,46
12099007,10210,26
12107920,31155,3
12107925,26138,5
12107927,11743,35
12119529,22973,255
12127750,8055,55
12127810,26138,292
12143200,21773,334
12157365,11305,212
12158480,23471,15
12160906,8055,7
12171769,21773,119
12177850,22973,4
12191246,8517,61
12204857,8055,5
12216302,8517,27
12232938,22973,351
12254379,11305,109
12262741,4605,1079
12275680,10210,17
12283261,11743,266
12287209,10210,60
12288282,22973,488
12291438,11743,204
12294652,8055,1656
12299419,29076,160
12326627,26138,65
12326644,4605,12
12331767,11743,445
12341557,20939,20
12351649,11743,53
12360050,10210,30
12368985,8517,31
12383252,11743,92
12383869,20939,11
12384157,10210,22
12389310,29076,55
12390650,11305,1006
12391521,19733,23
12394068,8055,31
12401556,11743,1437
12408149,11743,422
12413836,7778,392
12413949,19733,17
12415695,21773,7
12425532,10210,55
12432220,29076,31
12444166,22973,671
12444297,11743,69
12444298,14821,9
12449167,26138,117
12458287,10210,34
12475019,4605,30
12476820,11305,215
12482658,11743,345
12499290,10210,24
12507214,29076,19
12513614,30358,34
12522507,11305,395
12546674,26138,460
12547098,8055,24
12551077,11743,41
12558285,11743,175
12578077,10210,277
12583975,26138,435
12588363,26138,313
12591698,14821,38
12598982,8517,46
12602078,26138,421
12605157,24526,5
12609433,23471,54
12611073,7077,151
12614410,20939,15
12615008,10210,3
12617758,8055,46
12637490,26138,300
12647642,26138,524
12652457,11305,1462
12663646,26138,149
12667194,8055,31
12675109,24526,7
12677913,11743,45
12680907,10210,71
12687461,10210,12
12700306,10210,47
12700353,8055,1279
12706435,10210,17
12710035,10210,38
12710106,8055,142
12712435,26138,6
12716010,11305,419
12716613,29076,255
12722468,21773,129
12737118,26138,71
12743472,11743,103
12751687,20939,27
12752313,19733,262
12753231,11743,108
12755792,20939,195
12758317,8055,54
12760903,20939,3
12782865,30358,20
12791521,8517,11
12792658,11743,112
12799058,26138,38
12812550,22973,1028
12813630,26138,351
12813860,11743,32
12820360,14552,9
12820793,10210,4
12842134,31155,111
12846479,11305,410
12849385,11743,45
12866426,11743,46
12867423,21773,138
12868761,10210,77
12872236,20939,25
12875258,2938,34
12875355,29076,22
12878300,14552,15
12878667,10210,12
12880428,29076,16
12881141,29076,97
12888599,29076,20
12891107,11743,144
12893742,26138,103
12900174,10210,100
12900491,10210,32
12902549,21773,153
12908877,11743,45
12922320,26138,6
12924253,10210,11
12924261,11305,142
12925063,11305,312
12926132,11305,838
12926432,19733,19
12926804,11743,78
12951824,10210,24
12954620,11743,158
12958487,11743,36
12959045,4605,139
12959086,22973,17
12959233,8055,20
12962439,11305,59
12968662,10210,8
12971616,10210,53
12977172,11305,243
12982393,11743,381
12983100,30358,39
12987640,2938,51
12987977,26138,195
12988016,8055,22
12988089,30358,16
12989112,10210,28
12995284,8055,14
13003565,10210,5
13007638,30358,48
13010211,10210,22
13027304,26138,4
13030356,30358,80
13031445,10210,3
13035050,11743,100
13037558,20939,115
13041934,8055,6
13042154,26138,157
13047090,22973,1601
13049981,26138,462
13051316,10210,14
13055592,10210,53
13056159,14552,30
13056511,11305,172
13057939,21773,6
13065142,11743,38
13065327,8055,272
13069213,21773,192
13069935,8055,431
13070346,26138,124
13083008,10210,17
13089710,30358,38
13093001,11743,93
13096848,11305,229
13097901,11743,60
13099738,24526,50
13104080,26138,168
13105527,2938,6
13109291,11743,116
13111733,10210,21
13112023,8517,23
13115995,8055,14
13117308,10210,10
13125234,10210,36
13125947,11743,62
13127599,26138,266
13129925,30358,70
13132816,8055,572
13138635,10210,80
13146214,26138,699
13147230,26816,18
13148921,8517,8
13151129,11743,138
13151283,11743,3
13151637,26138,5
13152194,4605,46
13152287,8055,9
13152668,14552,14
13152998,8055,30
13153693,19733,5
13154150,11743,92
13154933,14821,287
13154952,11743,497
13158800,20939,67
13163846,2938,7
13167062,8055,30
13167796,8055,23
13167847,10210,5
13170021,26816,88
13170596,22973,11
13178410,11305,24
13183957,11305,279
13184572,10210,9
13184992,20939,18
13188676,10210,112
13193855,8150,68
13202092,23471,10
13206760,11305,559
13206828,26138,1575
13206900,11305,3255
13223349,10210,8
13223520,22973,946
13226173,7778,30
13227319,7778,993
13227454,11743,101
13230263,14552,91
13235689,14552,42
13237327,24526,24
13239822,10210,16
13241659,20939,23
13252406,10210,18
13253276,26138,638
13256064,8517,380
13259270,25647,79
13262061,11743,199
13262783,10210,123
13272498,29076,81
13281368,8055,18
13281637,26138,123
13282015,11743,42
13312527,26138,344
13316328,11305,1567
13320466,11743,613
13323842,22973,533
13324841,10210,52
13325079,10210,17
13326831,29076,19
13330370,30358,74
13330603,11743,403
13330761,30358,13
13330771,24526,438
13331184,10210,14
13331199,21773,53
13333093,11743,112
13335037,26138,3694
13337715,11305,1066
13337716,11305,1028
13345975,8055,152
13353667,11743,293
13359067,20939,54
13360101,11743,53
13362536,11305,51
13363270,10210,18
13366259,24526,8
13369678,8055,227
13372690,8055,133
13390528,20939,110
13402447,8055,29
13406425,10210,45
13412515,10210,34
13413589,29076,26
13414446,26138,436
13414594,10210,12
13414599,21773,42
13414676,4605,38
13415554,11305,1006
13416236,11305,309
13417946,11743,18
13419891,26138,55
13425393,10210,16
13425570,5951,294
13426114,21773,52
13431827,10210,9
13435889,5951,8
13436373,11743,161
13438524,8055,112
13448656,26138,862
13450339,8055,25
13452375,8517,19
13453029,29076,28
13454149,8055,188
13477676,11743,383
13477819,10210,12
13481275,11743,589
13486122,8055,510
13486632,31155,54
13489517,23471,3
13489518,11743,13
13489919,11743,140
13490570,10210,20
13495034,8517,228
13496084,11743,128
13496738,26138,656
13497505,4605,26
13497818,11305,41
13497991,26816,5
13502963,11743,15
13502970,26138,89
13503109,10210,43
13505130,29076,4
13507011,20939,165
13507212,11743,1166
13508021,26138,7
13508607,11743,1175
13513205,7778,168
13514612,30358,83
13516846,11305,62
13517455,14821,39
13517535,20673,162
13519844,26138,168
13521299,29076,34
13521399,20939,526
13521459,11305,355
13522285,8055,637
13522957,22973,849
13523061,5951,25
13525938,10210,12
13526026,8055,5
13526165,8055,745
13528417,8517,10
13529055,23471,57
13530973,26816,119
13530981,19733,16
13531024,2938,14
13531832,14821,56
13533740,4605,750
13536649,20939,8
13536860,26138,377
13537891,8055,148
13538552,30358,8
13538641,19733,7
13538873,8055,702
13538992,22973,752
13539044,10210,105
13540215,11743,721
13543138,30358,4
13545075,10210,37
13545345,26138,2
13546173,22973,13
13547180,8055,32
13547188,20939,13
